closed_id,size,contains_x,contains_y,block_count,shadow_count,rank,num_minimum_generating_sets,first_minimum_generators,elements
11613,10,False,False,4,4,2,2,3 76,1 3 7 12 28 76 81 83 87 92
11614,10,True,True,4,3,5,18,6 22 28 39 86,6 7 12 22 28 39 44 86 87 92
11615,10,False,True,4,3,3,6,6 44 55,6 7 12 39 44 55 60 86 87 92
11616,10,True,True,6,3,3,6,12 22 55,6 7 12 22 39 55 70 86 87 92
11617,10,False,False,6,3,4,12,6 7 28 60,6 7 12 28 44 60 76 86 87 92
11618,10,True,False,4,3,3,6,7 28 70,6 7 12 22 28 70 76 86 87 92
11619,10,True,False,3,4,4,2,12 17 22 87,1 6 7 12 17 22 81 86 87 92
11620,10,True,False,3,4,4,2,7 22 28 81,1 6 7 12 22 28 81 86 87 92
11621,10,False,False,4,4,5,6,7 12 17 33 86,1 6 7 12 17 33 81 86 87 92
11622,10,True,True,4,4,5,10,1 12 22 39 86,1 6 7 12 22 39 81 86 87 92
11623,10,False,True,3,4,4,2,12 33 39 86,1 6 7 12 33 39 81 86 87 92
11624,10,False,False,4,4,5,6,6 7 28 44 81,1 6 7 12 28 44 81 86 87 92
11625,10,False,True,3,4,4,2,6 39 44 81,1 6 7 12 39 44 81 86 87 92
11626,10,False,False,4,4,4,6,7 12 49 86,1 6 7 12 33 49 81 86 87 92
11627,10,False,True,4,4,4,8,1 6 12 55,1 6 7 12 39 55 81 86 87 92
11628,10,False,False,4,4,4,8,1 6 7 60,1 6 7 12 44 60 81 86 87 92
11629,10,False,False,4,4,4,6,7 12 65 86,1 6 7 12 17 65 81 86 87 92
11630,10,True,False,6,4,4,1,22 49 87 92,1 17 22 33 49 65 81 86 87 92
11631,10,False,True,6,4,4,1,39 65 86 92,1 17 33 39 49 65 81 86 87 92
11632,10,True,False,4,4,4,8,1 7 12 70,1 6 7 12 22 70 81 86 87 92
11633,10,False,False,4,4,4,8,1 6 7 76,1 6 7 12 28 76 81 86 87 92
11634,10,True,False,3,4,4,2,12 18 22 87,2 6 7 12 18 22 82 86 87 92
11635,10,True,False,3,4,4,2,7 22 28 82,2 6 7 12 22 28 82 86 87 92
11636,10,False,False,4,4,5,6,7 12 18 34 86,2 6 7 12 18 34 82 86 87 92
11637,10,True,True,4,4,4,2,12 22 39 82,2 6 7 12 22 39 82 86 87 92
11638,10,False,True,3,4,4,2,12 34 39 86,2 6 7 12 34 39 82 86 87 92
11639,10,False,False,4,4,5,6,6 7 28 44 82,2 6 7 12 28 44 82 86 87 92
11640,10,False,True,3,4,4,2,6 39 44 82,2 6 7 12 39 44 82 86 87 92
11641,10,False,False,4,4,4,8,6 7 12 50,2 6 7 12 34 50 82 86 87 92
11642,10,False,True,4,4,4,8,2 6 12 55,2 6 7 12 39 55 82 86 87 92
11643,10,False,False,4,4,4,8,2 6 7 60,2 6 7 12 44 60 82 86 87 92
11644,10,False,False,4,4,4,8,6 7 12 66,2 6 7 12 18 66 82 86 87 92
11645,10,True,False,4,4,4,8,2 7 12 70,2 6 7 12 22 70 82 86 87 92
11646,10,False,False,4,4,4,8,2 6 7 76,2 6 7 12 28 76 82 86 87 92
11647,10,False,False,2,5,5,28,1 6 7 12 82,1 2 6 7 12 81 82 86 87 92
11648,10,True,False,2,5,5,21,18 22 23 28 81,17 18 22 23 28 81 82 86 87 92
11649,10,True,False,4,5,6,1,1 18 22 33 87 92,1 17 18 22 33 81 82 86 87 92
11650,10,False,False,4,5,6,1,1 18 34 86 87 92,1 17 18 33 34 81 82 86 87 92
11651,10,True,False,3,5,5,3,17 22 34 87 92,17 18 22 33 34 81 82 86 87 92
11652,10,True,True,4,5,6,2,1 17 22 39 82 92,1 17 22 33 39 81 82 86 87 92
11653,10,False,True,4,5,6,1,1 17 34 39 86 92,1 17 33 34 39 81 82 86 87 92
11654,10,False,True,3,5,5,3,17 18 39 86 92,17 18 33 34 39 81 82 86 87 92
11655,10,False,True,2,5,5,21,34 38 39 44 81,33 34 38 39 44 81 82 86 87 92
11656,10,False,True,4,5,5,1,34 39 49 86 92,1 33 34 39 49 81 82 86 87 92
11657,10,True,False,4,5,5,1,18 22 65 87 92,1 17 18 22 65 81 82 86 87 92
11658,10,False,False,6,5,6,3,17 49 82 86 87 92,1 17 33 49 65 81 82 86 87 92
11659,10,False,False,3,4,3,5,9 18 82,1 2 9 12 17 18 81 82 89 92
11660,10,False,False,4,4,4,4,9 17 33 82,1 2 9 12 17 33 81 82 89 92
11661,10,False,False,3,4,3,5,9 34 82,1 2 9 12 33 34 81 82 89 92
11662,10,False,False,4,4,4,7,9 28 44 81,1 2 9 12 28 44 81 82 89 92
11663,10,False,False,4,4,3,4,9 49 82,1 2 9 12 33 49 81 82 89 92
11664,10,False,False,4,4,2,2,9 60,1 2 9 12 44 60 81 82 89 92
11665,10,False,False,4,4,3,4,9 65 82,1 2 9 12 17 65 81 82 89 92
11666,10,False,False,6,4,3,1,18 49 89,1 17 18 33 49 65 81 82 89 92
11667,10,False,False,6,4,3,1,34 65 89,1 17 33 34 49 65 81 82 89 92
11668,10,False,False,4,4,2,2,9 76,1 2 9 12 28 76 81 82 89 92
11669,10,False,False,3,8,5,17,1 17 82 83 89,1 17 81 82 83 84 86 87 89 92
11670,10,False,False,2,8,3,6,18 83 89,17 18 81 82 83 84 86 87 89 92
11671,10,False,False,2,8,3,7,19 82 89,17 19 81 82 83 84 86 87 89 92
11672,10,True,False,3,8,4,5,1 22 82 89,1 22 81 82 83 84 86 87 89 92
11673,10,True,False,2,8,4,5,17 22 82 89,17 22 81 82 83 84 86 87 89 92
11674,10,True,False,2,8,3,2,22 28 83,22 28 81 82 83 84 86 87 89 92
11675,10,False,False,3,8,5,17,1 33 82 83 89,1 33 81 82 83 84 86 87 89 92
11676,10,False,False,3,8,5,17,17 33 82 83 89,17 33 81 82 83 84 86 87 89 92
11677,10,False,False,2,8,3,6,34 83 89,33 34 81 82 83 84 86 87 89 92
11678,10,False,False,2,8,3,7,36 82 89,33 36 81 82 83 84 86 87 89 92
11679,10,False,True,3,8,4,5,1 39 82 89,1 39 81 82 83 84 86 87 89 92
11680,10,True,True,3,8,4,6,22 39 82 89,22 39 81 82 83 84 86 87 89 92
11681,10,False,True,2,8,4,5,33 39 82 89,33 39 81 82 83 84 86 87 89 92
11682,10,False,False,3,8,4,9,28 44 82 83,28 44 81 82 83 84 86 87 89 92
11683,10,False,True,2,8,3,2,39 44 84,39 44 81 82 83 84 86 87 89 92
11684,10,True,False,3,8,3,1,9 22 96,1 6 7 8 9 10 11 16 22 96
11685,10,True,False,3,8,3,2,4 22 96,1 4 5 6 11 12 13 16 22 96
11686,10,True,False,3,8,4,5,2 8 22 96,2 6 7 8 12 13 14 16 22 96
11687,10,True,False,3,8,3,2,3 22 96,1 2 3 6 11 14 15 16 22 96
11688,10,False,False,3,8,4,6,6 9 32 96,1 6 7 8 9 10 11 16 32 96
11689,10,False,False,3,8,4,9,4 5 32 96,1 4 5 6 11 12 13 16 32 96
11690,10,False,False,3,8,4,9,3 5 32 96,1 3 5 7 10 12 14 16 32 96
11691,10,False,False,3,8,4,9,3 4 32 96,1 3 4 8 9 13 14 16 32 96
11692,10,False,False,3,8,5,17,2 6 8 32 96,2 6 7 8 12 13 14 16 32 96
11693,10,False,False,3,8,4,9,2 5 32 96,1 2 5 8 9 12 15 16 32 96
11694,10,False,False,3,8,4,9,2 4 32 96,1 2 4 7 10 13 15 16 32 96
11695,10,False,False,3,8,4,9,2 3 32 96,1 2 3 6 11 14 15 16 32 96
11696,10,True,False,3,6,6,1,1 2 7 22 28 96,1 2 6 7 12 16 22 28 32 96
11697,10,False,False,3,6,5,1,6 7 28 29 96,6 7 12 13 14 16 28 29 32 96
11698,10,True,False,3,5,4,2,14 22 28 96,6 12 13 14 16 22 28 29 32 96
11699,10,False,True,3,8,3,1,9 39 96,1 6 7 8 9 10 11 16 39 96
11700,10,False,True,3,8,3,2,3 39 96,1 3 5 7 10 12 14 16 39 96
11701,10,False,True,3,8,4,5,2 8 39 96,2 6 7 8 12 13 14 16 39 96
11702,10,False,True,3,8,3,2,4 39 96,1 2 4 7 10 13 15 16 39 96
11703,10,False,False,3,8,4,6,6 9 48 96,1 6 7 8 9 10 11 16 48 96
11704,10,False,False,3,8,4,9,4 5 48 96,1 4 5 6 11 12 13 16 48 96
11705,10,False,False,3,8,4,9,3 5 48 96,1 3 5 7 10 12 14 16 48 96
11706,10,False,False,3,8,4,9,3 4 48 96,1 3 4 8 9 13 14 16 48 96
11707,10,False,False,3,8,5,17,2 6 8 48 96,2 6 7 8 12 13 14 16 48 96
11708,10,False,False,3,8,4,9,2 5 48 96,1 2 5 8 9 12 15 16 48 96
11709,10,False,False,3,8,4,9,2 4 48 96,1 2 4 7 10 13 15 16 48 96
11710,10,False,False,3,8,4,9,2 3 48 96,1 2 3 6 11 14 15 16 48 96
11711,10,True,False,4,6,4,1,10 22 48 96,1 6 7 10 11 16 22 32 48 96
11712,10,True,False,4,6,7,1,1 2 7 12 22 48 96,1 2 6 7 12 16 22 32 48 96
11713,10,True,False,4,6,5,2,7 13 22 48 96,6 7 12 13 14 16 22 32 48 96
11714,10,False,False,4,6,7,1,1 2 6 7 28 48 96,1 2 6 7 12 16 28 32 48 96
11715,10,False,False,4,6,6,2,6 7 13 28 48 96,6 7 12 13 14 16 28 32 48 96
11716,10,True,False,4,5,6,1,1 2 22 28 48 96,1 2 6 12 16 22 28 32 48 96
11717,10,True,False,4,5,6,1,1 7 22 28 48 96,1 6 7 12 16 22 28 32 48 96
11718,10,True,False,4,5,6,1,2 7 22 28 48 96,2 6 7 12 16 22 28 32 48 96
11719,10,False,False,4,6,5,1,6 7 29 48 96,6 7 12 13 14 16 29 32 48 96
11720,10,False,False,4,5,6,1,6 14 28 29 48 96,6 12 13 14 16 28 29 32 48 96
11721,10,False,False,4,5,5,1,7 28 29 48 96,7 12 13 14 16 28 29 32 48 96
11722,10,True,False,4,4,5,4,13 22 28 48 96,6 12 13 16 22 28 29 32 48 96
11723,10,False,True,4,6,4,1,11 32 39 96,1 6 7 10 11 16 32 39 48 96
11724,10,False,True,4,6,7,1,1 2 6 12 32 39 96,1 2 6 7 12 16 32 39 48 96
11725,10,False,True,4,6,5,2,6 13 32 39 96,6 7 12 13 14 16 32 39 48 96
11726,10,True,True,4,5,6,2,1 2 22 32 39 96,1 2 6 7 16 22 32 39 48 96
11727,10,True,True,4,5,6,2,1 12 22 32 39 96,1 6 7 12 16 22 32 39 48 96
11728,10,True,True,4,5,6,2,2 12 22 32 39 96,2 6 7 12 16 22 32 39 48 96
11729,10,False,False,4,6,7,1,1 2 6 7 32 44 96,1 2 6 7 12 16 32 44 48 96
11730,10,False,False,4,6,6,2,6 7 13 32 44 96,6 7 12 13 14 16 32 44 48 96
11731,10,False,False,4,5,6,1,1 2 6 28 44 96,1 2 6 12 16 28 32 44 48 96
11732,10,False,False,4,5,6,1,1 2 7 28 44 96,1 2 7 12 16 28 32 44 48 96
11733,10,False,False,4,5,6,1,1 6 7 28 44 96,1 6 7 12 16 28 32 44 48 96
11734,10,False,False,4,5,6,1,2 6 7 28 44 96,2 6 7 12 16 28 32 44 48 96
11735,10,False,False,4,5,5,1,6 14 28 44 96,6 12 13 14 16 28 32 44 48 96
11736,10,False,False,4,5,5,1,7 13 28 44 96,7 12 13 14 16 28 32 44 48 96
11737,10,True,False,4,4,4,1,1 22 44 96,1 6 12 16 22 28 32 44 48 96
11738,10,True,False,4,4,4,1,2 22 44 96,2 6 12 16 22 28 32 44 48 96
11739,10,True,False,4,4,4,1,7 22 44 96,6 7 12 16 22 28 32 44 48 96
11740,10,False,False,4,5,5,1,6 14 29 44 96,6 12 13 14 16 29 32 44 48 96
11741,10,False,False,4,5,4,1,7 29 44 96,7 12 13 14 16 29 32 44 48 96
11742,10,False,False,4,4,5,1,6 28 29 44 96,6 12 13 16 28 29 32 44 48 96
11743,10,False,False,4,4,5,1,14 28 29 44 96,12 13 14 16 28 29 32 44 48 96
11744,10,False,True,3,6,6,1,1 2 6 39 44 96,1 2 6 7 12 16 39 44 48 96
11745,10,False,True,4,5,6,1,1 2 32 39 44 96,1 2 7 12 16 32 39 44 48 96
11746,10,False,True,4,5,6,1,1 6 32 39 44 96,1 6 7 12 16 32 39 44 48 96
11747,10,False,True,4,5,6,1,2 6 32 39 44 96,2 6 7 12 16 32 39 44 48 96
11748,10,False,True,4,4,4,1,1 28 39 96,1 7 12 16 28 32 39 44 48 96
11749,10,False,True,4,4,4,1,2 28 39 96,2 7 12 16 28 32 39 44 48 96
11750,10,False,True,4,4,4,1,6 28 39 96,6 7 12 16 28 32 39 44 48 96
11751,10,False,False,4,6,5,1,6 7 32 46 96,6 7 12 13 14 16 32 46 48 96
11752,10,False,False,4,5,4,1,6 28 46 96,6 12 13 14 16 28 32 46 48 96
11753,10,False,False,4,5,5,1,7 13 28 46 96,7 12 13 14 16 28 32 46 48 96
11754,10,False,False,4,5,4,1,6 29 46 96,6 12 13 14 16 29 32 46 48 96
11755,10,False,False,4,5,4,1,7 29 46 96,7 12 13 14 16 29 32 46 48 96
11756,10,False,False,4,4,5,3,12 28 29 46 96,12 13 14 16 28 29 32 46 48 96
11757,10,False,False,3,6,5,1,6 7 44 46 96,6 7 12 13 14 16 44 46 48 96
11758,10,False,False,4,5,5,1,6 32 44 46 96,6 12 13 14 16 32 44 46 48 96
11759,10,False,False,4,5,6,1,7 13 32 44 46 96,7 12 13 14 16 32 44 46 48 96
11760,10,False,False,4,4,5,1,7 28 44 46 96,7 12 14 16 28 32 44 46 48 96
11761,10,False,False,4,4,5,1,13 28 44 46 96,12 13 14 16 28 32 44 46 48 96
11762,10,False,False,4,4,5,3,12 29 44 46 96,12 13 14 16 29 32 44 46 48 96
11763,10,False,True,3,5,4,2,13 39 44 96,7 12 13 14 16 39 44 46 48 96
11764,10,False,True,4,4,5,4,14 32 39 44 96,7 12 14 16 32 39 44 46 48 96
11765,10,True,True,4,6,5,2,16 22 29 39 96,16 22 28 29 32 39 44 46 48 96
11766,10,False,True,4,6,3,1,11 39 64,1 6 7 10 11 16 39 48 64 96
11767,10,False,True,4,6,6,1,1 2 6 12 39 64,1 2 6 7 12 16 39 48 64 96
11768,10,False,True,4,6,4,2,6 13 39 64,6 7 12 13 14 16 39 48 64 96
11769,10,False,False,4,6,6,1,1 2 6 7 44 64,1 2 6 7 12 16 44 48 64 96
11770,10,False,False,4,6,5,2,6 7 13 44 64,6 7 12 13 14 16 44 48 64 96
11771,10,False,True,4,5,5,1,1 2 39 44 64,1 2 7 12 16 39 44 48 64 96
11772,10,False,True,4,5,5,1,1 6 39 44 64,1 6 7 12 16 39 44 48 64 96
11773,10,False,True,4,5,5,1,2 6 39 44 64,2 6 7 12 16 39 44 48 64 96
11774,10,False,False,4,6,4,1,6 7 46 64,6 7 12 13 14 16 46 48 64 96
11775,10,False,False,4,5,4,1,6 44 46 64,6 12 13 14 16 44 46 48 64 96
11776,10,False,False,4,5,5,1,7 13 44 46 64,7 12 13 14 16 44 46 48 64 96
11777,10,False,True,4,4,4,4,14 39 44 64,7 12 14 16 39 44 46 48 64 96
11778,10,False,True,4,4,3,6,16 46 55,16 39 44 46 48 55 60 62 64 96
11779,10,True,False,4,6,3,1,10 22 80,1 6 7 10 11 16 22 32 80 96
11780,10,True,False,4,6,6,1,1 2 7 12 22 80,1 2 6 7 12 16 22 32 80 96
11781,10,True,False,4,6,4,2,7 13 22 80,6 7 12 13 14 16 22 32 80 96
11782,10,False,False,4,6,6,1,1 2 6 7 28 80,1 2 6 7 12 16 28 32 80 96
11783,10,False,False,4,6,5,2,6 7 13 28 80,6 7 12 13 14 16 28 32 80 96
11784,10,True,False,4,5,5,1,1 2 22 28 80,1 2 6 12 16 22 28 32 80 96
11785,10,True,False,4,5,5,1,1 7 22 28 80,1 6 7 12 16 22 28 32 80 96
11786,10,True,False,4,5,5,1,2 7 22 28 80,2 6 7 12 16 22 28 32 80 96
11787,10,False,False,4,6,4,1,6 7 29 80,6 7 12 13 14 16 29 32 80 96
11788,10,False,False,4,5,5,1,6 14 28 29 80,6 12 13 14 16 28 29 32 80 96
11789,10,False,False,4,5,4,1,7 28 29 80,7 12 13 14 16 28 29 32 80 96
11790,10,True,False,4,4,4,4,13 22 28 80,6 12 13 16 22 28 29 32 80 96
11791,10,False,False,6,5,6,3,1 2 6 7 32 64,1 2 6 7 16 32 48 64 80 96
11792,10,False,False,6,5,6,3,1 2 6 12 32 64,1 2 6 12 16 32 48 64 80 96
11793,10,False,False,6,5,6,3,1 2 7 12 32 64,1 2 7 12 16 32 48 64 80 96
11794,10,False,False,6,5,6,3,1 6 7 12 32 64,1 6 7 12 16 32 48 64 80 96
11795,10,False,False,6,5,6,3,2 6 7 12 32 64,2 6 7 12 16 32 48 64 80 96
11796,10,False,False,6,5,5,6,6 12 14 32 64,6 12 13 14 16 32 48 64 80 96
11797,10,False,False,6,5,5,6,7 12 13 32 64,7 12 13 14 16 32 48 64 80 96
11798,10,True,False,6,4,4,1,1 2 22 64,1 2 6 16 22 32 48 64 80 96
11799,10,True,False,6,4,4,1,1 7 22 64,1 6 7 16 22 32 48 64 80 96
11800,10,True,False,6,4,4,1,2 7 22 64,2 6 7 16 22 32 48 64 80 96
11801,10,True,False,6,4,3,1,8 22 64,6 7 8 16 22 32 48 64 80 96
11802,10,True,False,6,4,3,1,11 22 64,1 6 11 16 22 32 48 64 80 96
11803,10,True,False,6,4,4,1,1 12 22 64,1 6 12 16 22 32 48 64 80 96
11804,10,True,False,6,4,4,1,2 12 22 64,2 6 12 16 22 32 48 64 80 96
11805,10,True,False,6,4,4,1,7 12 22 64,6 7 12 16 22 32 48 64 80 96
11806,10,True,False,6,4,3,1,13 22 64,6 12 13 16 22 32 48 64 80 96
11807,10,True,False,6,4,4,1,2 14 22 64,2 6 14 16 22 32 48 64 80 96
11808,10,False,False,6,4,4,1,1 2 28 64,1 2 12 16 28 32 48 64 80 96
11809,10,False,False,6,4,3,1,5 28 64,1 5 12 16 28 32 48 64 80 96
11810,10,False,False,6,4,4,1,1 6 28 64,1 6 12 16 28 32 48 64 80 96
11811,10,False,False,6,4,4,1,2 6 28 64,2 6 12 16 28 32 48 64 80 96
11812,10,False,False,6,4,4,1,1 7 28 64,1 7 12 16 28 32 48 64 80 96
11813,10,False,False,6,4,4,1,2 7 28 64,2 7 12 16 28 32 48 64 80 96
11814,10,False,False,6,4,4,1,6 7 28 64,6 7 12 16 28 32 48 64 80 96
11815,10,False,False,6,4,3,1,8 28 64,2 8 12 16 28 32 48 64 80 96
11816,10,False,False,6,4,4,1,6 13 28 64,6 12 13 16 28 32 48 64 80 96
11817,10,False,False,6,4,4,1,7 14 28 64,7 12 14 16 28 32 48 64 80 96
11818,10,False,False,6,4,4,1,13 14 28 64,12 13 14 16 28 32 48 64 80 96
11819,10,True,False,6,3,4,2,6 22 28 64,6 12 16 22 28 32 48 64 80 96
11820,10,False,False,6,4,3,2,1 29 64,1 4 13 16 29 32 48 64 80 96
11821,10,False,False,6,4,3,1,2 29 64,2 7 13 16 29 32 48 64 80 96
11822,10,False,False,6,4,3,1,6 29 64,6 12 13 16 29 32 48 64 80 96
11823,10,False,False,6,4,3,1,8 29 64,8 13 14 16 29 32 48 64 80 96
11824,10,False,False,6,4,4,1,12 14 29 64,12 13 14 16 29 32 48 64 80 96
11825,10,False,False,6,3,4,2,12 28 29 64,12 13 16 28 29 32 48 64 80 96
11826,10,False,True,6,4,4,1,1 2 39 80,1 2 7 16 32 39 48 64 80 96
11827,10,False,True,6,4,4,1,1 6 39 80,1 6 7 16 32 39 48 64 80 96
11828,10,False,True,6,4,4,1,2 6 39 80,2 6 7 16 32 39 48 64 80 96
11829,10,False,True,6,4,3,1,8 39 80,6 7 8 16 32 39 48 64 80 96
11830,10,False,True,6,4,3,1,10 39 80,1 7 10 16 32 39 48 64 80 96
11831,10,False,True,6,4,4,1,1 12 39 80,1 7 12 16 32 39 48 64 80 96
11832,10,False,True,6,4,4,1,2 12 39 80,2 7 12 16 32 39 48 64 80 96
11833,10,False,True,6,4,4,1,6 12 39 80,6 7 12 16 32 39 48 64 80 96
11834,10,False,True,6,4,4,1,2 13 39 80,2 7 13 16 32 39 48 64 80 96
11835,10,False,True,6,4,3,1,14 39 80,7 12 14 16 32 39 48 64 80 96
11836,10,True,True,6,3,4,4,6 22 39 64,6 7 16 22 32 39 48 64 80 96
11837,10,False,True,6,3,4,4,7 29 39 64,7 13 16 29 32 39 48 64 80 96
11838,10,False,False,6,4,4,1,1 2 44 80,1 2 12 16 32 44 48 64 80 96
11839,10,False,False,6,4,3,1,5 44 80,1 5 12 16 32 44 48 64 80 96
11840,10,False,False,6,4,4,1,1 6 44 80,1 6 12 16 32 44 48 64 80 96
11841,10,False,False,6,4,4,1,2 6 44 80,2 6 12 16 32 44 48 64 80 96
11842,10,False,False,6,4,4,1,1 7 44 80,1 7 12 16 32 44 48 64 80 96
11843,10,False,False,6,4,4,1,2 7 44 80,2 7 12 16 32 44 48 64 80 96
11844,10,False,False,6,4,4,1,6 7 44 80,6 7 12 16 32 44 48 64 80 96
11845,10,False,False,6,4,3,1,8 44 80,2 8 12 16 32 44 48 64 80 96
11846,10,False,False,6,4,4,1,6 13 44 80,6 12 13 16 32 44 48 64 80 96
11847,10,False,False,6,4,4,1,7 14 44 80,7 12 14 16 32 44 48 64 80 96
11848,10,False,False,6,4,4,1,13 14 44 80,12 13 14 16 32 44 48 64 80 96
11849,10,False,False,6,3,4,2,1 28 44 64,1 12 16 28 32 44 48 64 80 96
11850,10,False,False,6,3,4,2,2 28 44 64,2 12 16 28 32 44 48 64 80 96
11851,10,False,False,6,3,4,2,6 28 44 64,6 12 16 28 32 44 48 64 80 96
11852,10,False,False,6,3,4,2,7 28 44 64,7 12 16 28 32 44 48 64 80 96
11853,10,False,False,6,3,4,2,13 28 44 64,12 13 16 28 32 44 48 64 80 96
11854,10,False,False,6,3,4,2,14 28 44 64,12 14 16 28 32 44 48 64 80 96
11855,10,False,False,6,3,4,4,12 29 44 64,12 13 16 29 32 44 48 64 80 96
11856,10,True,False,6,4,5,4,16 22 29 44 64,16 22 28 29 32 44 48 64 80 96
11857,10,False,True,6,3,4,2,7 39 44 80,7 12 16 32 39 44 48 64 80 96
11858,10,True,True,6,4,5,8,16 22 28 39 64,16 22 28 32 39 44 48 64 80 96
11859,10,False,False,6,4,3,2,1 46 80,1 3 14 16 32 46 48 64 80 96
11860,10,False,False,6,4,3,1,2 46 80,2 6 14 16 32 46 48 64 80 96
11861,10,False,False,6,4,3,1,7 46 80,7 12 14 16 32 46 48 64 80 96
11862,10,False,False,6,4,3,1,8 46 80,8 13 14 16 32 46 48 64 80 96
11863,10,False,False,6,4,4,1,12 13 46 80,12 13 14 16 32 46 48 64 80 96
11864,10,True,False,6,3,4,4,6 22 46 64,6 14 16 22 32 46 48 64 80 96
11865,10,False,False,6,3,4,4,12 28 46 64,12 14 16 28 32 46 48 64 80 96
11866,10,False,False,6,3,4,4,13 29 46 64,13 14 16 29 32 46 48 64 80 96
11867,10,True,False,6,5,5,8,16 22 28 46 64,16 22 28 29 32 46 48 64 80 96
11868,10,False,False,6,3,4,2,12 44 46 80,12 14 16 32 44 46 48 64 80 96
11869,10,False,False,6,4,6,4,16 28 29 44 46 64,16 28 29 32 44 46 48 64 80 96
11870,10,False,True,6,4,5,4,16 28 39 46 64,16 28 32 39 44 46 48 64 80 96
11871,10,False,True,6,5,5,8,16 29 39 44 64,16 29 32 39 44 46 48 64 80 96
11872,10,False,True,6,3,4,12,16 32 44 55,16 32 39 44 48 55 60 64 80 96
11873,10,False,False,6,3,4,12,16 32 46 60,16 32 44 46 48 60 62 64 80 96
11874,10,True,True,6,3,4,24,16 22 32 55,16 22 32 39 48 55 64 70 80 96
11875,10,True,False,6,3,3,6,16 22 62,16 22 32 46 48 62 64 70 80 96
11876,10,False,False,6,2,3,6,16 28 60,16 28 32 44 48 60 64 76 80 96
11877,10,False,False,6,3,3,6,16 28 62,16 28 32 46 48 62 64 76 80 96
11878,10,True,False,6,3,4,12,16 28 48 70,16 22 28 32 48 64 70 76 80 96
11879,10,False,True,6,3,3,6,16 29 55,16 29 32 39 48 55 64 77 80 96
11880,10,False,False,6,3,3,6,16 29 60,16 29 32 44 48 60 64 77 80 96
11881,10,False,False,6,3,3,6,16 29 62,16 29 32 46 48 62 64 77 80 96
11882,10,False,False,6,3,4,12,16 29 48 76,16 28 29 32 48 64 76 77 80 96
11883,10,True,False,4,4,3,6,16 29 70,16 22 28 29 32 70 76 77 80 96
11884,10,False,False,2,8,4,8,6 8 81 96,1 6 7 8 9 10 11 16 81 96
11885,10,False,False,2,8,4,11,4 5 81 96,1 4 5 6 11 12 13 16 81 96
11886,10,False,False,2,8,4,11,3 5 81 96,1 3 5 7 10 12 14 16 81 96
11887,10,False,False,2,8,4,12,3 4 81 96,1 3 4 8 9 13 14 16 81 96
11888,10,False,False,2,8,4,11,2 5 81 96,1 2 5 8 9 12 15 16 81 96
11889,10,False,False,2,8,4,11,2 4 81 96,1 2 4 7 10 13 15 16 81 96
11890,10,False,False,2,8,4,11,2 3 81 96,1 2 3 6 11 14 15 16 81 96
11891,10,True,False,3,6,4,1,10 17 22 96,1 6 7 10 11 16 17 22 81 96
11892,10,True,False,3,6,6,1,2 7 12 17 22 96,1 2 6 7 12 16 17 22 81 96
11893,10,True,False,3,6,3,4,7 27 81,1 6 7 10 11 16 22 27 81 96
11894,10,False,False,3,6,5,6,6 10 17 32 81,1 6 7 10 11 16 17 32 81 96
11895,10,False,False,3,6,7,2,2 6 7 12 17 32 81,1 2 6 7 12 16 17 32 81 96
11896,10,True,False,3,6,4,1,10 22 32 81,1 6 7 10 11 16 22 32 81 96
11897,10,True,False,3,6,6,1,2 7 12 22 32 81,1 2 6 7 12 16 22 32 81 96
11898,10,True,False,3,5,6,2,2 7 17 22 32 81,1 2 6 7 16 17 22 32 81 96
11899,10,True,False,3,5,6,2,2 12 17 22 32 81,1 2 6 12 16 17 22 32 81 96
11900,10,True,False,3,5,6,2,7 12 17 22 32 81,1 6 7 12 16 17 22 32 81 96
11901,10,True,False,3,4,4,8,6 17 27 81,1 6 11 16 17 22 27 32 81 96
11902,10,False,False,4,6,5,3,6 10 17 33 96,1 6 7 10 11 16 17 33 81 96
11903,10,False,False,4,6,7,1,2 6 7 12 17 33 96,1 2 6 7 12 16 17 33 81 96
11904,10,True,False,4,5,5,1,2 7 22 33 96,1 2 6 7 16 17 22 33 81 96
11905,10,True,False,4,5,5,1,2 12 22 33 96,1 2 6 12 16 17 22 33 81 96
11906,10,True,False,4,5,5,1,7 12 22 33 96,1 6 7 12 16 17 22 33 81 96
11907,10,True,True,4,6,5,2,10 22 39 81 96,1 6 7 10 11 16 22 39 81 96
11908,10,True,True,4,6,6,1,2 12 22 39 81 96,1 2 6 7 12 16 22 39 81 96
11909,10,False,True,3,6,4,1,11 33 39 96,1 6 7 10 11 16 33 39 81 96
11910,10,False,True,3,6,6,1,2 6 12 33 39 96,1 2 6 7 12 16 33 39 81 96
11911,10,False,True,4,5,5,1,2 6 17 39 96,1 2 6 7 16 17 33 39 81 96
11912,10,False,True,4,5,5,1,2 12 17 39 96,1 2 7 12 16 17 33 39 81 96
11913,10,False,True,4,5,5,1,6 12 17 39 96,1 6 7 12 16 17 33 39 81 96
11914,10,True,True,4,4,5,4,6 17 22 39 96,1 6 7 16 17 22 33 39 81 96
11915,10,False,True,3,6,3,4,6 42 81,1 6 7 10 11 16 39 42 81 96
11916,10,False,False,4,6,5,3,6 10 32 48 81,1 6 7 10 11 16 32 48 81 96
